"Timecode","Content"
"00:05:08,960 --> 00:05:10,300","Like all the art's in there."
"00:05:10,940 --> 00:05:14,140","And now we just have to like push it and pull it to make it more awesome."
"00:05:15,740 --> 00:05:20,848","Stapley: Is it weird having him in the middle, is it bad for the game play to kind of like have him in the middle of the scene?"
"00:05:20,848 --> 00:05:22,424","Petty: He's off to the side, what do you mean?"
"00:05:22,424 --> 00:05:29,000","Stapley: I mean like, I don't know, it is just because of this, I mean it's like I'm looking over here all the time."
"00:05:29,440 --> 00:05:33,260","I mean, I know we could put this foreground shit in there, but it'd still be like, errr."
"00:05:34,280 --> 00:05:36,640","Like if he was just taking up the whole screen..."
"00:05:37,260 --> 00:05:38,604","Petty: I don't think that would look so good."
"00:05:38,604 --> 00:05:40,884","You're going to be staring at like no depth or fidelity."
"00:05:41,220 --> 00:05:43,353","Stapley: Yeah, I kind of like that, I don't know."
"00:05:43,360 --> 00:05:44,920","Stapley: Oh yeah, totally, totally."
"00:05:45,160 --> 00:05:48,180","I think there's a thing with, just consistency."
"00:05:49,140 --> 00:05:54,106","Making it look like it's a cohesive piece, you know."
"00:05:54,106 --> 00:06:01,864","There's a lot of things that you can tell who painted what and I don't know I'm bothered by that, or if anybody cares about that,"
"00:06:01,864 --> 00:06:06,581","but yeah, that's one thing that I want us to put like, see."
"00:06:06,581 --> 00:06:08,821","Stapley: Also that egg is fucking huge over there."
"00:06:09,360 --> 00:06:10,280","Schafer: This one?"
"00:06:10,280 --> 00:06:11,717","Petty: You don't like variation of egg size?"
"00:06:11,720 --> 00:06:12,641","Stapley: I do like it."
"00:06:12,641 --> 00:06:14,255","I like variation. I like variation."
"00:06:14,260 --> 00:06:15,215","Schafer: No, no, no."
"00:06:15,220 --> 00:06:16,630","But does it, but is it jumped out?"
"00:06:17,680 --> 00:06:21,600","Petty: So there's a small bird with an extremely large egg-laying area."
"00:06:23,300 --> 00:06:23,940","Stapley: A huge butt."
"00:06:24,600 --> 00:06:25,515","Schafer: Say it. Cloaca."
"00:06:25,515 --> 00:06:26,380","Petty: Cloaca."
"00:06:26,380 --> 00:06:27,440","Petty: I was trying to get Tim to say it first."
"00:06:27,440 --> 00:06:29,380","Schafer: Massive Cloaca was the original name of Brad's game."
"00:06:29,760 --> 00:06:32,329","Stapley: Cloaca? Is that what eggs come out of birds?"
"00:06:32,329 --> 00:06:33,867","Schafer: That's the uni-hole."
"00:06:34,060 --> 00:06:34,740","Petty: It's the uni-hole."
"00:06:34,740 --> 00:06:37,660","It's there for procreation and defecation."
"00:06:37,800 --> 00:06:38,935","Stapley: Oh my God, that's crazy."
"00:06:38,940 --> 00:06:44,242","Petty: I don't think I've ever worked with an artist who wouldn't spend infinite time polishing the smallest detail"
"00:06:44,518 --> 00:06:46,578","if everything else being equal, you know."
"00:06:46,580 --> 00:06:49,344","So there's like just artist tendencies to want to do that."
"00:06:49,344 --> 00:06:53,520","And you have to do a certain amount of it for the game to be meaningful and be beautiful."
"00:06:54,580 --> 00:06:59,970","But then you also have to keep in mind all the other things that we have to do, you know, playability and just what the overall experience is like."
"00:06:59,970 --> 00:07:06,260","And that can be difficult to keep your eye on towards the end of a project because your head's down, trying to go through all your lists of stuff."
"00:07:06,600 --> 00:07:10,480","But you have to kind of look around you, too, to make sure you're not just polishing a corner that no one cares about."
"00:07:11,080 --> 00:07:15,832","Petty: If you had to pick one scene that is visually, you think overall works the best and maybe one that works that least."
"00:07:15,840 --> 00:07:21,260","I just want to get a, Rice: Shellmound's my favorite and I think Meriloft, the main is my least favorite."
"00:07:21,820 --> 00:07:25,732","Petty: Yeah, I think my least favorite is the Cloud Colony main as well."
"00:07:25,740 --> 00:07:27,060","I would agree with you guys."
"00:07:27,840 --> 00:07:31,141","Petty: It's kind of a tricky scene to kind of balance, but that's what we're going to try and do without changing it too much,"
"00:07:31,141 --> 00:07:32,861","just because there's a lot of stuff hooked up."
"00:07:32,861 --> 00:07:34,772","Stapley: It's definitely spotty right now, spotty as shit."
"00:07:34,780 --> 00:07:37,897","Petty: Yeah. There's four exits and three focal points."
"00:07:38,240 --> 00:07:40,878","It's kind of an overloaded scene from that standpoint."
"00:07:40,880 --> 00:07:43,718","Stapley: And that big hole's super-distracting."
"00:07:44,025 --> 00:07:46,746","Schafer: It's also weird how solid the cloud looks right there."
"00:07:46,746 --> 00:07:47,926","This little horseshoe."
"00:07:48,220 --> 00:07:50,140","Petty: But yeah, that's what we're going to try and solve."
"00:07:50,140 --> 00:07:52,040","Stapley: Yeah. This is like the original one."
"00:07:53,160 --> 00:07:54,972","And you see this big thing right here?"
"00:07:55,480 --> 00:07:56,660","I don't know what that is."
"00:07:56,660 --> 00:07:58,020","I don't know why I put it in there."
"00:07:59,140 --> 00:08:04,268","I have this thing that's like kissing the edge of this frame, which is also weird."
"00:08:04,268 --> 00:08:08,785","It takes your eye over and you don't want anybody to be looking at the very corner of the page."
"00:08:08,785 --> 00:08:14,114","All this contrast, is basically just showing off this shape, which is like not really that important."
"00:08:14,120 --> 00:08:16,420","I think the important thing is really kind of right here."
"00:08:17,100 --> 00:08:18,711","So we're like experimenting with it."
"00:08:18,720 --> 00:08:20,523","I don't know if this is totally there yet."
"00:08:20,523 --> 00:08:22,043","It seems a little dark down here."
"00:08:22,980 --> 00:08:31,100","But just playing around more with like a better composition-type kind of like, so your eye goes to the places that we want it to go."
"00:08:31,300 --> 00:08:32,080","Petty: It's just like anything."
"00:08:32,080 --> 00:08:36,206","You can have like a painting and it's all about focal points and where you're drawing the eyes."
"00:08:36,206 --> 00:08:39,702","So you can have a beautiful corner, but if that's not, the painting's not about that corner"
"00:08:39,702 --> 00:08:42,741","then it's actually more of a distraction even though it's executed really nicely."
"00:08:42,741 --> 00:08:43,965","And games are the same way, right."
"00:08:43,966 --> 00:08:50,384","There's all these different elements and you don't really ever see it fully put together and understand how it all flows until the end."
"00:08:50,480 --> 00:08:56,260","Because then that's the only time you have all the information, or at least more of it, about where the emphasis should be put."
"00:08:56,960 --> 00:09:00,632","Schafer: But we planned out things, I mean, we've already polished a lot of the spaceship"
"00:09:00,640 --> 00:09:05,325","and we're starting to polish Vella's world a lot, so I actually feel really good in that"
"00:09:05,325 --> 00:09:07,077","we've already done a lot of polish on the game."
"00:09:07,080 --> 00:09:11,280","It's not like you'd play the game, it doesn't seem like a wreck and oh my God, how are we going to pull this thing together."
"00:09:12,000 --> 00:09:14,720","I mean, I definitely see the art getting more and more polished."
"00:09:14,940 --> 00:09:20,240","It's just hard to look at it and see if the game is fun and making sure that that fun is getting more and more fun."
"00:09:20,480 --> 00:09:22,486","That can only be found out by play-testing."
"00:09:22,486 --> 00:09:30,349","Rice: And so Tim and I and a couple people have doing a lot of play-testing with people now finally actually sitting down and playing the whole game,"
"00:09:30,349 --> 00:09:34,060","which has been super exciting and super informative."
"00:09:34,060 --> 00:09:38,340","We've been making a lot of new bugs and tasks and things out of that."
"00:09:38,920 --> 00:09:44,465","But it's just nice to see like people being able to like sit down and actually just play the game as if it was the final game, you know."
"00:09:44,465 --> 00:09:48,650","You can actually like start from the beginning and you have the actual whole like start sequence."
"00:09:48,650 --> 00:09:53,290","You can switch between the characters, you can play all the way through those stories up to the part that we're shipping in January."
"00:09:53,290 --> 00:09:55,290","Kipnis: Yay congratulations!"
"00:09:57,620 --> 00:09:58,380","Rice: You did it!"
"00:10:00,700 --> 00:10:05,402","Schafer: I've never watched any of our adventure games be played in that level of detail, like sat behind someone and watched them play."
"00:10:05,402 --> 00:10:08,280","In the old days we would have one pizza orgy, which was like a big play-test session"
"00:10:08,280 --> 00:10:11,755","with all our friends and relatives where they all talk into one big group."
"00:10:12,080 --> 00:10:13,780","Kind of like that HOF that we did."
"00:10:14,700 --> 00:10:16,485","But these were actually just watching someone."
"00:10:16,485 --> 00:10:21,139","And watching what they do with the cursor, like oh, they put the cursor over the right spot but they didn't click."
"00:10:21,140 --> 00:10:22,517","Why didn't they do that?"
"00:10:22,520 --> 00:10:26,560","And, or they'll, the object you want them to touch is here and they'll go all around the room this way."
"00:10:26,560 --> 00:10:27,742","And like, what are they doing?"
"00:10:27,900 --> 00:10:28,734","Why are they doing that?"
"00:10:28,740 --> 00:10:29,540","That's so crazy."
"00:10:30,940 --> 00:10:36,300","And just noticing when they're tapping their fingers and when they're, you know, laughing and all that stuff is really fascinating."
"00:10:37,180 --> 00:10:42,453","Rice: Yeah, we've kind of had a little cadence to it, so it just started with people internal who are really kind of into,"
"00:10:42,460 --> 00:10:44,840","to adventure games specifically."
"00:10:45,700 --> 00:10:52,145","Just because they'll be a little more keen to kind of understand what's the goal and what they're trying to do."
"00:10:52,145 --> 00:10:54,905","Remo: I like that the ship design is like very interlocking."
"00:10:55,780 --> 00:11:00,377","Like I still don't go to the like most optimum way every time, because I don't always remember where everything goes,"
"00:11:00,380 --> 00:11:07,720","but I feel like I'm starting to actually understand the space and how it's spatially connected, which is a really good feeling to have in a game."
"00:11:08,800 --> 00:11:11,060","Kipnis: So what are you trying to get accomplished?"
"00:11:11,260 --> 00:11:18,000","Remo: I mean, I, getting out of range of the mom arm when I'm trying to get to the boom arm."
"00:11:18,380 --> 00:11:24,220","And then get the weaver to go to the correct location."
"00:11:24,540 --> 00:11:25,700","Kipnis: What is that for, though?"
"00:11:32,240 --> 00:11:35,620","Remo: Save guys, I don't remember. Sorry."
"00:11:37,140 --> 00:11:38,720","Yeah, I can't remember offhand."
"00:11:39,360 --> 00:11:44,740","Rice: Now we kind of started opening it up internally to more people who don't particularly play this kind of a game."
"00:11:47,700 --> 00:11:51,100","Sullivan: Yeah, I could maybe, should come around the side?"
"00:11:51,100 --> 00:11:52,240","Gollaher: How do you do it? Yeah, exactly."
"00:11:52,240 --> 00:11:53,600","That's what I'm trying to figure out."
"00:11:54,520 --> 00:11:56,486","Sullivan: I don't see any like connection back here."
"00:11:56,486 --> 00:11:59,546","Gollaher: So there's, yeah, but there's a path up there."
"00:12:09,620 --> 00:12:11,240","I don't know where else to go."
"00:12:11,240 --> 00:12:12,298","Sullivan: Me, either."
"00:12:14,540 --> 00:12:19,204","Rice: But now we, after that, we kind of had to start moving to people external, which has been fun, too."
"00:12:19,204 --> 00:12:23,577","Just because even people who are internal that aren't on the team, like you know, they see stuff on people's monitors"
"00:12:23,580 --> 00:12:29,139","or they hear things around the office, that could like sway the data that we're getting from them a little bit."
"00:12:29,140 --> 00:12:35,120","So it's good to get people who are just outside, know nothing about the game, to come in and check it out."
"00:12:36,000 --> 00:12:41,600","Schafer: Gaijin Games is right across the street and Mike Roush came over with one of his coworkers and tested the game."
"00:12:42,160 --> 00:12:44,340","Roush: It's pretty immersive."
"00:12:44,340 --> 00:12:45,860","It freaks me out."
"00:12:47,760 --> 00:12:49,218","Schafer: What's that?"
"00:12:49,220 --> 00:12:50,720","Roush: It's so immersive."
"00:12:51,700 --> 00:12:56,000","Like I just, I was, just found myself just zoning out in the world."
"00:12:56,380 --> 00:12:57,120","Schafer: That's acceptable."
"00:12:59,740 --> 00:13:02,629","Schafer: There's another layer of baggage, of course, when you bring in another developer,"
"00:13:02,629 --> 00:13:06,609","'cause you want them to like your game, because you know, and think that it's better than their game."
"00:13:06,609 --> 00:13:07,329","That's the main goal."
"00:13:07,329 --> 00:13:10,287","You want them to go away, going God, this game is so much better."
"00:13:10,600 --> 00:13:11,880","Well, I told you my tip."
"00:13:11,880 --> 00:13:16,160","One of tips I learned is whenever you feel like saying the word ""jealous"", just say inspired."
"00:13:16,300 --> 00:13:18,791","And you'll sound like a much more positive, healthy person."
"00:13:19,040 --> 00:13:22,420","So I'm always really inspired when I look at other developers' games."
"00:13:23,160 --> 00:13:25,140","Peck: I've never done that much play-testing before."
"00:13:25,840 --> 00:13:28,200","Just watching someone play an adventure game."
"00:13:29,702 --> 00:13:36,271","It's really, it's really like taxing on your concentration to not just be like, ohh, you know, like."
"00:13:36,614 --> 00:13:45,088","There's a lot of, there's a lot of down time mentally for the player when they're just kind of like going from one hotspot to another."
"00:13:45,100 --> 00:13:58,174","Yeah, I did an internship at EA and that was very different because I was working on like this racing game on the Wii"
"00:13:58,360 --> 00:14:05,772","and they would do a lot of testing kind of either offsite or out of sight from me."
"00:14:05,780 --> 00:14:14,114","I would just like see a report from somebody that they'd written up after they had, you know, I imagine gotten like a bunch of teenagers off the street"
"00:14:14,120 --> 00:14:18,880","and paid with pizza to play the game for like a couple hours and they videotaped them"
"00:14:21,440 --> 00:14:28,580","that was, it doesn't really, obviously doesn't compare to like actually sitting on a couch behind someone and like watching them play the game."
"00:14:30,400 --> 00:14:32,560","It's a pretty amazing experience, actually."
"00:14:32,560 --> 00:14:37,140","It's like watch someone play a section of the game that you, that you scripted out."
"00:14:37,840 --> 00:14:41,540","It's really exciting and frightening and you learn a lot."
"00:14:42,980 --> 00:14:44,120","So yeah."
"00:14:44,660 --> 00:14:46,820","It's been a pretty positive process, I think."
"00:14:47,860 --> 00:14:49,500","The game's definitely been better for it."
"00:14:51,560 --> 00:15:01,168","Roush: It's put a lot of questions into my mind, which I think is really awesome, 'cause it's like I kind of wasn't trusting mom a little bit"
"00:15:01,168 --> 00:15:04,213","and now Marek, now I don't know if trust him."
"00:15:04,220 --> 00:15:10,200","So I kind of feel like I don't know, it's like I'm playing as an innocent little kid and I don't know what's going on."
"00:15:10,440 --> 00:15:14,560","And you know, in the first hour I feel very connected to him."
"00:15:15,540 --> 00:15:22,020","So that's, I think that's really huge, 'cause I want to be connected to my character in a video game."
"00:15:24,700 --> 00:15:31,600","The part with the train and the avalanche, I did kind of feel, that was like the hardest for me."
"00:15:32,600 --> 00:15:41,380","I was kind of starting to lose a little bit of interest, whereas this, I'm just like, I want to fucking go to the next place and see what's going on."
"00:15:42,600 --> 00:15:46,544","Schafer: That's the toughest, that's the toughest one because in my head I was like,"
"00:15:46,544 --> 00:15:52,028","OK, there'll be this routine for the boy and he'll be stuck in it and the puzzle is to get him out."
"00:15:52,028 --> 00:15:56,970","So that means if you're stuck in it, it's getting repetitive and if you want to get out, that means it has to be kind of frustrating."
"00:15:57,820 --> 00:16:03,123","And so when people say like I found that routine really frustrating 'til I broke out of it, is that bad feedback or good feedback?"
"00:16:03,123 --> 00:16:05,886","Because it's almost exactly the way I'd described I wanted it to feel."
"00:16:05,886 --> 00:16:08,360","But when someone actually says it to your face, ooh, it's really frustrating, that part."
"00:16:08,360 --> 00:16:13,980","Like you don't want someone to feel frustrated with your game, but that is what you were going for."
"00:16:14,360 --> 00:16:15,479","Rice: I do think it was pretty good."
"00:16:15,480 --> 00:16:23,564","It was one of the better, I think the thing we still need to talk about, though, is like what happens if they wouldn't have gotten out there."
"00:16:23,564 --> 00:16:26,544","If we have any plan for long, long term stuff."
"00:16:26,544 --> 00:16:31,324","Schafer: We could do, yeah, that's the thing, now we could add a failsafe for like pick whatever we think is too many missions to go for."
"00:16:31,324 --> 00:16:34,320","Rice: Yeah. Like I wouldn't have wanted to go much further than where they were."
"00:16:35,200 --> 00:16:38,667","Schafer: So as long as it was a good kind of frustration where they knew there was a way out"
"00:16:38,667 --> 00:16:42,580","and they just had to figure it out and then they did figure it out and then they felt smart and that's good."
"00:16:43,820 --> 00:16:57,000","[Music] Schafer: We did all this play-testing"
"00:16:57,000 --> 00:16:59,580","and we took out a bunch of places where everyone was getting stuck."
"00:16:59,580 --> 00:17:04,231","Then I was worried that we were making it too easy, so we went back in and took out some of the hints that we put in."
"00:17:04,240 --> 00:17:06,660","And now we can test it again and make sure we didn't make it too hard again."
"00:17:06,660 --> 00:17:08,207","So it's kind of a back and forth thing."
"00:17:08,640 --> 00:17:10,405","But it had me thinking about Act Two."
"00:17:10,405 --> 00:17:15,880","That Act Two definitely has to be harder than Act One, that only makes sense, right?"
"00:17:16,460 --> 00:17:20,800","Your player is more advanced now and you're used to like these kind of puzzles."
"00:17:20,800 --> 00:17:22,922","We had to kind of step up the complexity of all the puzzles."
"00:17:22,922 --> 00:17:24,540","And I was thinking it was too simple."
"00:17:24,540 --> 00:17:27,200","So I'm looking at the chart again."
"00:17:29,600 --> 00:17:30,700","Nice chart, huh?"
"00:17:30,700 --> 00:17:31,700","Two colors."
"00:17:32,060 --> 00:17:33,389","Offscreen Voice: That's Act Two."
"00:17:33,900 --> 00:17:35,540","Schafer: That's Act Two in a nutshell."
"00:17:38,120 --> 00:17:40,800","And that final picture at the bottom, looks like two testicles?"
"00:17:41,240 --> 00:17:43,660","That's actually the climactic scene of the game."
"00:17:44,860 --> 00:17:47,820","There I sketched out the first shot of the game, that's the last shot of the game."
"00:17:48,940 --> 00:17:55,496","I just want to make all my changes to the second half that I'm going to make now, 'cause to make them really work, some of them might have to be pre-,"
"00:17:55,500 --> 00:17:56,900","like set up in the First Act."
"00:17:57,700 --> 00:17:59,960","So they don't just appear out of nowhere in the second Act."
"00:18:02,380 --> 00:18:03,324","Things are going good."
"00:18:03,324 --> 00:18:05,524","I mean, this January thing is real."
"00:18:06,020 --> 00:18:12,414","When we first split the game I was like, we'll just say we're splitting the game to make Justin happy, you know."
"00:18:12,420 --> 00:18:16,240","But we really will find a way to just not have to split the game later."
"00:18:16,880 --> 00:18:21,167","But as the more, the closer we got, they were like, well, I think we really have to do it, so we..."
"00:18:21,467 --> 00:18:22,387","We're definitely splitting it."
"00:18:22,600 --> 00:18:46,200","[Music] Min: All right, let's do this. Stoddard: So moving on,"
"00:18:46,640 --> 00:18:49,320","I'm going to give you guys kind of a broad view of the game."
"00:18:49,320 --> 00:18:51,420","We're going to kind of skip around the scenes and stuff."
"00:18:51,970 --> 00:19:02,224","[squeaking, sci-fi sound fx] Stoddard: All right."
"00:19:02,224 --> 00:19:03,580","This is the hillside."
"00:19:03,580 --> 00:19:05,120","Min: This just looks amazing."
"00:19:05,880 --> 00:19:07,060","Correia: I love this right here. Min: Yeah."
"00:19:07,060 --> 00:19:07,948","I could be here for an hour."
"00:19:08,620 --> 00:19:09,741","Min: Yeah, it just looks amazing."
"00:19:10,500 --> 00:19:11,652","Correia: And I actually dig the music."
"00:19:11,660 --> 00:19:13,000","To me, it has a Zelda vibe to it."
"00:19:13,000 --> 00:19:13,740","I don't know."
"00:19:14,820 --> 00:19:16,433","Min: That's a good thing, I assume."
"00:19:16,440 --> 00:19:18,020","Correia: To me, it's a great thing."
"00:19:18,980 --> 00:19:21,220","Min: I'm glad it passes your test."
"00:19:22,720 --> 00:19:23,956","Honest, it's fantastic."
"00:19:23,960 --> 00:19:25,160","Everything sounds great."
"00:19:25,560 --> 00:19:28,104","I did hear like discrepancies in terms of volume."
"00:19:28,360 --> 00:19:31,920","So obviously we have mixing issues, where like the wolf was way, much louder than Shay."
"00:19:31,920 --> 00:19:33,964","Correia: I just think all the dialogue in the game is too loud."
"00:19:34,440 --> 00:19:39,463","Min: I'm not worried about the loudness as much as the relative volume of the dialogue with other dialogue."
"00:19:39,800 --> 00:19:41,360","Correia: Yeah, yeah. Relatively, yeah."
"00:19:41,501 --> 00:19:42,421","Min: So it's like, yeah..."
"00:19:42,421 --> 00:19:44,321","O'Rourke: I noticed like a few lines, it's not like overall."
"00:19:44,321 --> 00:19:50,189","Min: Yeah. And that's probably just a general task once everything is done, you know, that we spend, I'd say,"
"00:19:50,468 --> 00:19:55,348","a few weeks even to get basically, you know, nuance each one of those lines."
"00:19:55,348 --> 00:19:58,355","Because again, that's the star of our game, is the dialogue."
"00:19:58,360 --> 00:20:03,480","Correia: But the dialogue's everywhere, stepping over everything so like you could have great sound designed,"
"00:20:03,480 --> 00:20:06,881","but it seems like half of it's getting cut out, just 'cause of the ducking and the dialogue."
"00:20:06,881 --> 00:20:08,406","Stoddard: The ducking's very sensitive."
"00:20:08,406 --> 00:20:09,245","Correia: Ducking's aggressive."
"00:20:09,245 --> 00:20:13,878","There's dialogue over everything and so the sound aside everything else has to kind of sit with it."
"00:20:13,880 --> 00:20:17,021","O'Rourke: I think that's kind of like a compromise we make in an adventure game."
"00:20:17,021 --> 00:20:18,469","That little bit Correia: Yeah, yeah, exactly."
"00:20:18,469 --> 00:20:24,540","So with that like slider, because it's so heavily dialogued, like the dialogue has to be perfect over say,"
"00:20:24,540 --> 00:20:25,840","having like the best..."
"00:20:25,840 --> 00:20:27,200","Min: It's definitely going to be challenging."
"00:20:27,200 --> 00:20:32,011","And this is one of those things, I think we can sell to the production team easier."
"00:20:32,340 --> 00:20:39,500","But from the looks of the way the game has gone, it's just, it feels like it's just demanding this triple ""A"" attention, you know."
"00:20:40,118 --> 00:20:43,378","To us, it's really challenging because we just don't have a triple ""A"" budget."
"00:20:43,740 --> 00:20:46,441","Stoddard: I'm definitely going to be asking for some help from you guys."
"00:20:46,580 --> 00:20:48,866","Like the reverb template stuff would be huge."
"00:20:48,980 --> 00:20:50,880","The Foley thing would be enormous."
"00:20:51,220 --> 00:20:52,141","O'Rourke: I'm in. Min: Let's get some lunch."
"00:20:52,800 --> 00:20:53,520","Thanks, man."
"00:20:53,520 --> 00:20:54,863","This helps a lot."
"00:20:55,420 --> 00:20:58,004","I've been like going out of my mind trying to get this thing..."
"00:20:58,004 --> 00:21:00,379","O'Rourke: And then we just all jump into a freeze frame, right, for the end?"
"00:21:00,520 --> 00:21:01,920","Stoddard: Go team!"
"00:21:03,420 --> 00:21:22,800","[Heavy stepping sounds] Min: So we are tracking Foley."
"00:21:23,100 --> 00:21:30,223","Like I think, I still think it's very important that even though you're very, very limited in your budget, it's important to take the time out."
"00:21:30,377 --> 00:21:31,360","We can't do everything."
"00:21:31,360 --> 00:21:37,000","We can't do Foley for everything, but on some of these kinds of things that the player hears a lot,"
"00:21:37,000 --> 00:21:40,359","which are footsteps, we try to be very specific and custom."
