"Timecode","Content"
"00:10:21,825 --> 00:10:26,761","Schafer: If we can just repeat the same, she can have a whole different; I can't even think of a word."
"00:10:26,761 --> 00:10:29,401","Crook: I think the joke's funny because it is the same. Schafer: Mm-hmm."
"00:10:31,690 --> 00:10:33,028","Crook: If you want something different."
"00:10:33,028 --> 00:10:33,528","Schafer: No, it's good."
"00:10:34,240 --> 00:10:43,625","And then we're just finishing up on the Alpha and the G-2 act and then we've got to do the finale."
"00:10:43,625 --> 00:10:45,321","Petty: It's a whole area, new characters."
"00:10:45,784 --> 00:10:47,507","It's probably a lot of cut scene work."
"00:10:47,507 --> 00:10:48,984","It's probably a ton of animation."
"00:10:48,984 --> 00:10:53,193","When it's not really a 3-D world and you have to stage things specifically and you don't want to paint a million scenes,"
"00:10:53,193 --> 00:10:56,788","a lot of it really comes down to exactly what is going on in the writing and the puzzles."
"00:10:56,788 --> 00:11:00,221","Schafer: Even though we haven't been storyboarding a lot in the process, like this would be an important one to do"
"00:11:00,221 --> 00:11:08,826","because I know Peter's already talking about musical score and that London, I mean that Melbourne Symphony Orchestra gig is gonna come up."
"00:11:08,826 --> 00:11:13,772","And I think this would be a great place to have special music and not use existing cues and stuff."
"00:11:13,772 --> 00:11:18,978","So hopefully we can actually storyboard it, timing it out in the animatic and commit to that, lock that,"
"00:11:18,978 --> 00:11:22,818","and then have them build a score to that while we're making it."
"00:11:22,820 --> 00:11:24,804","Do you want to go shot by shot then?"
"00:11:24,860 --> 00:11:27,541","Okay, so that's the opening shot, just like here's the situation."
"00:11:27,780 --> 00:11:28,300","It's happened."
"00:11:29,220 --> 00:11:35,173","And then we cut into an interior shot and I was thinking interior because I was hoping we'd just fake it and it shows a bunch of red smoke because"
"00:11:35,173 --> 00:11:39,014","like they're in the room that's the hottest so it's like smoke is coming up."
"00:11:39,014 --> 00:11:43,088","Crook: So yeah, so this is the animatic with Lee's storyboards."
"00:11:43,088 --> 00:11:47,281","It's very actiony, very dramatic."
"00:11:47,281 --> 00:11:54,114","It'll require some really good performance from whoever ends up animating it."
"00:11:54,114 --> 00:12:02,125","To really just sit down and have a big, juicy acting scene, for me that's, I get the most enjoyment out of that"
"00:12:02,125 --> 00:12:06,671","because that's when your personality can come out in a way."
"00:12:06,671 --> 00:12:08,872","Yeah, it's gonna be a lot of work."
"00:12:08,872 --> 00:12:10,173","It should be."
"00:12:10,173 --> 00:12:16,434","Finales should always be a lot of work because it's 3-1/2 minutes."
"00:12:16,434 --> 00:12:22,619","So that might not sound like a lot, but that's actually, that's a really long scene."
"00:12:22,619 --> 00:12:25,423","It's a really long scene."
"00:12:25,423 --> 00:12:31,930","Because if we're really locking the timing down, which is kind of scary."
"00:12:31,930 --> 00:12:38,583","Petty: Yeah, I'm not sure why we'd have to have the music scored before we get the dialogue unless the deadlines are such that."
"00:12:38,583 --> 00:12:44,489","Crook: I think the music scores, because they're gonna be scoring Grim at the same time, right?"
"00:12:44,489 --> 00:12:45,985","Isn't that was this whole idea is?"
"00:12:45,985 --> 00:12:46,902","Petty: Oh, is it?"
"00:12:46,902 --> 00:12:51,228","Crook: I think that's what the deal is because they only want to book the orchestra once."
"00:12:58,430 --> 00:13:03,094","Crook: Isn't the idea they're gonna book the orchestra once and they're gonna do Grim and this at the same time?"
"00:13:03,960 --> 00:13:10,685","Crook: We were talking about whether we could take it to the next level or not which would be maya animatic."
"00:13:11,340 --> 00:13:15,932","Petty: We certainly can, but there's a ridiculous amount of work right now for all this other stuff."
"00:13:15,932 --> 00:13:18,516","And so it's just a matter of where we're putting; I can't."
"00:13:18,516 --> 00:13:19,382","I have the storyboard."
"00:13:19,382 --> 00:13:24,912","I can't really describe all this to Bagel and then have him storyboard it remotely so I have to storyboard it."
"00:13:24,912 --> 00:13:25,918","No, I mean, it can be done."
"00:13:25,918 --> 00:13:34,677","It's just; I think it just gets down to the conversation we always sort of have and don't have an answer for which is date."
"00:13:52,940 --> 00:13:55,712","Petty: Well, it's the only thing that a hard deadline."
"00:13:59,060 --> 00:14:02,660","Yeah, and then I've been working with Vic on the all timeline stuff too."
"00:14:02,660 --> 00:14:10,653","Yeah, I think we're trying to put together like a whole new pass on it and we've talked with most of the leads and everything already about stuff."
"00:14:10,653 --> 00:14:15,312","So probably within the next week or so we'll have a, ooh, bless you."
"00:14:15,312 --> 00:14:18,888","Probably in the next week or so we'll have a new full timeline to share."
"00:14:18,888 --> 00:14:25,829","I think it's pretty safe to say at this point already that it's not December; like we've already talked about that with pretty much everybody."
"00:14:25,829 --> 00:14:26,907","Schafer: Not me."
"00:14:26,907 --> 00:14:29,487","Rice: Yeah, we've talked about it multiple times."
"00:14:29,487 --> 00:14:32,267","Tim: Yeah, totally ambushed me with that December thing."
"00:14:32,470 --> 00:14:40,340","Well, they've all been talking about how they don't feel like we're gonna make December and we probably aren't, but I haven't seen any date."
"00:14:40,555 --> 00:14:42,204","You know, it's like it's all hunches."
"00:14:42,204 --> 00:14:47,153","It's all people's hunches versus hunches, but they're supposed to be doing a waterfall schedule"
"00:14:47,153 --> 00:14:53,266","which is like all the dependencies linked out and that will show us ending a certain month."
"00:14:53,266 --> 00:14:55,266","And hopefully it's not April."
"00:14:56,280 --> 00:15:01,465","But it's almost like if you believe it's going to be March then it will be March."
"00:15:01,751 --> 00:15:05,591","And if you're trying to hit December it'll be hopefully January."
"00:15:06,400 --> 00:15:11,150","But if everyone's just like we're not even trying to make December then we'll slip even worse."
"00:15:11,150 --> 00:15:19,554","So it's hard to kind of keep a sense of urgency on the project when you feel like; because we're spending our own money on it now"
"00:15:19,554 --> 00:15:26,209","so it's not like a publisher milestone, like the milestone's due in December and everyone just always takes that seriously."
"00:15:26,209 --> 00:15:32,263","And when we have something that's an internal milestone or a milestone that only Double Fine is holding you accountable for,"
"00:15:32,263 --> 00:15:34,318","people are like, well, we've got an extra week and stuff."
"00:15:34,318 --> 00:15:43,741","And that's a hard, a hard thing to instill that sense of like taking a milestone seriously even when it's just us because it's more money."
"00:15:43,741 --> 00:15:46,553","Every week that it goes it costs more money."
"00:15:46,553 --> 00:15:54,023","And it's longer the backers will have to wait and it's, you know, the longer that we have to put off other things we want to do."
"00:15:54,023 --> 00:15:59,071","So I still push for getting it done as soon as possible."
"00:15:59,071 --> 00:16:01,798","Rice: Yeah, there's a lot of work left."
"00:16:01,798 --> 00:16:04,730","It's probably not gonna be December, but we're figuring out when it would be."
"00:16:04,730 --> 00:16:11,171","It looks like the thing we're thinking, we're hoping for December, is we've got two more weeks on Act 2 stuff,"
"00:16:11,171 --> 00:16:16,940","and then the finale stuff we're thinking is like six for like a really solid safe Alpha."
"00:16:16,940 --> 00:16:22,443","And with all the like holiday stuff in before the end of the year and everything, that kind of takes us almost exactly to the end of the year."
"00:16:22,443 --> 00:16:28,125","Then you have the matter of closing it out is what we're trying to figure out now, so okay."
"00:16:28,125 --> 00:16:33,063","Annable: I could've told you like a day back in July it wasn't gonna happen for December."
"00:16:35,411 --> 00:16:37,736","Schafer: I'm gonna wait till I see all the numbers."
"00:16:37,736 --> 00:16:43,289","Now it's at, well, we're really close to when it should be wrapping up if it's gonna be done in December."
"00:16:43,289 --> 00:16:47,009","We should have the voice in, and we don't have the final three characters in."
"00:16:47,009 --> 00:16:49,061","We're doing that next week."
"00:16:49,061 --> 00:16:57,997","On Reds I am going down to help with the VO recording which is happening Wednesday, Thursday, Wednesday, Thursday, Friday of this week."
"00:16:57,997 --> 00:17:00,132","That's for Vella."
"00:17:00,132 --> 00:17:02,770","Brown: I don't feel confident about that at this point."
"00:17:02,770 --> 00:17:05,954","I'll be honest."
"00:17:05,954 --> 00:17:08,547","I'm more comfortable saying what I really think because I don't want to say it on camera."
"00:17:08,547 --> 00:17:10,147","I'll just be totally blunt."
"00:17:12,579 --> 00:17:17,079","And I'll try to get us out of the studio time that we've purchased for the next four days."
"00:17:18,787 --> 00:17:20,332","I'm working on it."
"00:17:20,332 --> 00:17:30,726","Crook: So Tim flew down to record dialogue, Vella in particular, and she had a family emergency."
"00:17:30,726 --> 00:17:36,155","And so that kind of messes everything up."
"00:17:36,763 --> 00:17:38,478","I mean, it's not her fault."
"00:17:38,478 --> 00:17:40,098","People have family emergencies."
"00:17:40,993 --> 00:17:45,473","But it definitely kind of went into panic mode a little bit."
"00:17:45,480 --> 00:17:48,000","Schafer: Do you see I made a tiny gun to shoot myself?"
"00:17:50,680 --> 00:17:53,105","It looks effective on camera."
"00:17:53,256 --> 00:17:55,363","Crook: There you go. That's better."
"00:17:55,363 --> 00:17:57,363","Open your mouth."
"00:17:59,993 --> 00:18:00,813","It'll be all right, Tim."
"00:18:00,820 --> 00:18:01,900","Hansen: It's all right. We'll figure this out."
"00:18:06,100 --> 00:18:13,822","Russell: Vella, for her part of Act 2 is in almost every cut scene so there's very few cut scenes that she's actually not in."
"00:18:14,340 --> 00:18:19,279","And if Malena has us up to date as of today, everything that's red hasn't been recorded yet."
"00:18:19,280 --> 00:18:21,545","And you can guess who this might be."
"00:18:21,880 --> 00:18:22,725","This is Vella."
"00:18:22,725 --> 00:18:25,416","This is why we were kind of freaking out."
"00:18:25,497 --> 00:18:29,979","That's part of the reason why I made that document, just to figure out, okay, what can we do?"
"00:18:29,979 --> 00:18:34,144","What can we sort of do and may have to reanimate a little bit later?"
"00:18:34,144 --> 00:18:36,539","And what's just, we just have to have the voice?"
"00:18:36,539 --> 00:18:38,474","Otherwise it's just gonna be tough."
"00:18:38,474 --> 00:18:42,196","Crook: So anyway we're gonna animate to some scratch."
"00:18:42,196 --> 00:18:45,281","We're gonna not animate some scenes with Vella."
"00:18:45,281 --> 00:18:46,888","It's gonna be a mixture of things."
"00:18:46,888 --> 00:18:55,007","We're gonna be juggling a little bit and then hopefully the first week of December that's what we've been promised."
"00:18:55,007 --> 00:19:01,527","The first week of December we'll get the recordings done for Vella."
"00:19:01,740 --> 00:19:08,380","Tim: Which is really frustrating because we're so late with that dialogue and keep being even later."
"00:19:09,840 --> 00:19:11,380","It was nothing something we wanted to do."
"00:19:11,640 --> 00:19:20,196","Annable: Waiting for her, at a certain point it really, really hurts us and I feel like we're already beyond,"
"00:19:20,196 --> 00:19:24,426","like way beyond where we need to be for her recording."
"00:19:24,426 --> 00:19:34,010","Crook: We'd have to kind of maybe push everybody off of the project onto some other projects because you don't want to be sitting around burning through money, right?"
"00:19:34,010 --> 00:19:36,388","We have to be working on something all the time."
"00:19:36,388 --> 00:19:40,083","I mean, it all rides on that December, right?"
"00:19:40,083 --> 00:19:44,039","It rides on the recording actually happening in December."
"00:19:44,039 --> 00:19:50,749","Annable: And so if she's not available I think we need to have a second actor cast who is also on hold for the same days"
"00:19:50,749 --> 00:19:54,457","that we're putting Masasa on hold when she returns."
"00:19:54,457 --> 00:20:00,440","And if Masasa is unavailable then we have to go into the studio with that backup person."
"00:20:00,440 --> 00:20:08,483","Schafer: A lot of people on the team are saying we should recast, should recast Vella with an actress that we know we can get and be ready."
"00:20:08,483 --> 00:20:15,690","I'd be fine with it but now it just bugs me to think of Vella having two voices because there's no such thing as a real sound-alike."
"00:20:15,690 --> 00:20:23,218","You can sound kind of like it, but I think Masasa has a real unique voice and I think players would just know."
"00:20:23,218 --> 00:20:27,858","They would play the first act and then the second act would have a different actress, and it would be that way forever."
"00:20:27,858 --> 00:20:29,529","It would always be that way."
"00:20:29,529 --> 00:20:37,728","Annable: It sucks, but I don't want an actor to be responsible for causing so much chaos to our schedule."
"00:20:37,728 --> 00:20:44,452","Schafer: So changing Vella feels horrible to me so I'm fighting for keeping the original actress,"
"00:20:44,452 --> 00:20:46,459","and I'm hoping she will come through for me."
"00:20:46,459 --> 00:20:53,272","I'm going into L.A. again to see if the magical gopher will come out of its hole and record some dialogue."
"00:20:53,272 --> 00:20:55,113","We don't know what's gonna happen."
"00:20:55,113 --> 00:20:56,893","But I just go down and we see if she shows up."
"00:21:01,814 --> 00:21:04,484","Rice: And Tim is reporting right now?"
"00:21:04,484 --> 00:21:06,812","Has anyone heard? Has he sent an email yet?"
"00:21:06,812 --> 00:21:08,043","Crook: We know she showed up."
"00:21:08,043 --> 00:21:11,583","Rice: She did? Okay. She's there. Awesome."
"00:21:11,880 --> 00:21:13,120","Crook: So that's a good step."
"00:21:15,940 --> 00:21:17,700","Schafer: Back to the booths."
"00:21:18,415 --> 00:21:20,375","Moyo: A really big explosion."
"00:21:20,760 --> 00:21:22,980","I like it when she schemes."
"00:21:26,740 --> 00:21:28,160","Moyo: Hey, President Ugly."
"00:21:29,680 --> 00:21:32,220","Is that a dig or is that actually his name?"
"00:21:34,826 --> 00:21:36,440","Schafer: It's totally a dig."
"00:21:36,440 --> 00:21:40,240","You're pretty casual, like, hey, what's up?"
"00:21:41,300 --> 00:21:44,314","Moyo: Everybody thanks you."
"00:21:44,449 --> 00:22:06,307","[Music] Hansen: So this meeting is to talk about the schedule"
"00:22:06,307 --> 00:22:09,247","for finishing the rest of Act 2."
"00:22:10,000 --> 00:22:19,276","So I've met with Vic and Malena and Greg to talk through the remaining work and to put it all on a timeline to see when the thing's finishing."
"00:22:20,143 --> 00:22:23,664","This should be fairly accurate because you're updated this just recently, right?"
"00:22:23,664 --> 00:22:29,832","Romero: This is every discussion we've had, every wonderful change to our plans that's come up."
"00:22:29,832 --> 00:22:31,132","It's all on there."
"00:22:31,140 --> 00:22:33,620","Schafer: We thought it was going to be April so this is actually good news."
"00:22:34,480 --> 00:22:38,932","Hansen: It's April to release the game because it takes 3 weeks to manufacture."
"00:22:39,083 --> 00:22:41,403","But this is when development will be done which is..."
"00:22:41,403 --> 00:22:42,243","Petty: Manufacture?"
"00:22:43,341 --> 00:22:45,321","Hansen: Yep, so we're gonna do physical disks."
"00:22:45,321 --> 00:22:47,909","Petty: Oh, that's right so it has to be simultaneous now, right?"
"00:22:48,110 --> 00:22:49,330","Hansen: That's part of the deal."
"00:22:49,330 --> 00:22:53,472","Bailey: So we did a deal with Nordic which is yet to be released, but that's cool."
"00:22:53,836 --> 00:23:01,405","So our deal with Nordic is that they're gonna handle retail distribution of the game in Europe but also here."
"00:23:01,405 --> 00:23:07,653","So they have some relationships with retailers like Best Buy and other really huge big box stores,"
"00:23:07,653 --> 00:23:11,483","and it'd be really exciting to see Broken Age show up there."
"00:23:11,483 --> 00:23:17,057","The way it's actually working out is once we're done with the PC version we can ship it over to them"
"00:23:17,057 --> 00:23:21,548","and they have a very quick, just a few week turnaround which is exciting."
"00:23:21,548 --> 00:23:24,476","And during that time we're working on the other platforms to get them ready."
"00:23:24,476 --> 00:23:30,897","So like, you know, when you bought it, whoever's bought it on whatever platform, the hope is everybody can experience the conclusion together."
"00:23:32,480 --> 00:23:34,420","So that's the goal. We'll see how close we get."
"00:23:35,967 --> 00:23:41,403","Hansen: So as you can see this takes us basically to the end of the year to get the game to Alpha."
"00:23:43,024 --> 00:23:46,944","And then we would transition on to beta work when we return from the holidays."
"00:23:48,053 --> 00:23:52,531","And then we have six weeks of bug fixing and polish work at the end."
"00:23:52,531 --> 00:23:56,251","This is traditionally how long we've needed for all of our projects."
"00:23:57,027 --> 00:24:01,764","There might be some room to pull that in but I do think that the game needs that much time"
"00:24:01,764 --> 00:24:06,090","in order to address all of the play test feedback, bug fixing and polish work."
